sku_id,period,qty_total,category_id
598294111,2025-06-23,4.837052256334573e-05,672241
598294111,2025-06-30,4.837052256334573e-05,672241
598294111,2025-07-07,4.837052256334573e-05,672241
598294111,2025-07-14,4.837052256334573e-05,672241
598302302,2025-06-23,1.5846577298361808e-05,672241
598302302,2025-06-30,1.5846577298361808e-05,672241
598302302,2025-07-07,1.5846577298361808e-05,672241
598302302,2025-07-14,1.5846577298361808e-05,672241
599653937,2025-06-23,0.000741196796298027,672241
599653937,2025-06-30,0.0,672241
599653937,2025-07-07,0.000741196796298027,672241
599653937,2025-07-14,0.000741196796298027,672241
599703217,2025-06-23,0.002229097066447139,672241
599703217,2025-06-30,0.018361710011959076,672241
599703217,2025-07-07,0.004189880099147558,672241
599703217,2025-07-14,0.058197908103466034,672241
746436995,2025-06-23,3.500978709780611e-05,672241
746436995,2025-06-30,3.500978709780611e-05,672241
746436995,2025-07-07,3.500978709780611e-05,672241
746436995,2025-07-14,3.500978709780611e-05,672241
2709580011,2025-06-23,4.5049175241729245e-05,672241
2709580011,2025-06-30,4.5049175241729245e-05,672241
2709580011,2025-07-07,5.7486467994749546e-05,672241
2709580011,2025-07-14,5.7486467994749546e-05,672241
2709580215,2025-06-23,2.9896349587943405e-05,672241
2709580215,2025-06-30,2.9896349587943405e-05,672241
2709580215,2025-07-07,2.9896349587943405e-05,672241
2709580215,2025-07-14,2.9896349587943405e-05,672241
2787887686,2025-06-23,3.879925498040393e-05,672241
2787887686,2025-06-30,3.879925498040393e-05,672241
2787887686,2025-07-07,3.879925498040393e-05,672241
2787887686,2025-07-14,3.879925498040393e-05,672241
3022776581,2025-06-23,3.606131940614432e-05,672241
3022776581,2025-06-30,3.606131940614432e-05,672241
3022776581,2025-07-07,3.606131940614432e-05,672241
3022776581,2025-07-14,3.606131940614432e-05,672241
3022776731,2025-06-23,2.949823101516813e-05,672241
3022776731,2025-06-30,2.949823101516813e-05,672241
3022776731,2025-07-07,2.949823101516813e-05,672241
3022776731,2025-07-14,2.949823101516813e-05,672241
3238598023,2025-06-23,2.9498931326088496e-05,672241
3238598023,2025-06-30,2.9498931326088496e-05,672241
3238598023,2025-07-07,2.9498931326088496e-05,672241
3238598023,2025-07-14,2.9498931326088496e-05,672241
3252722291,2025-06-23,2.6776595404953696e-05,672241
3252722291,2025-06-30,2.6776595404953696e-05,672241
3252722291,2025-07-07,2.6776595404953696e-05,672241
3252722291,2025-07-14,2.6776595404953696e-05,672241
3576081009,2025-06-23,1.5774408893776126e-05,672241
3576081009,2025-06-30,1.5774408893776126e-05,672241
3576081009,2025-07-07,1.5774408893776126e-05,672241
3576081009,2025-07-14,1.5774408893776126e-05,672241
3577564803,2025-06-23,0.00014553854998666793,672241
3577564803,2025-06-30,8.419613732257858e-05,672241
3577564803,2025-07-07,0.0004487748665269464,672241
3577564803,2025-07-14,8.754614100325853e-05,672241
3691275758,2025-06-23,2.5878078304231167e-05,672241
3691275758,2025-06-30,2.5878078304231167e-05,672241
3691275758,2025-07-07,2.5878078304231167e-05,672241
3691275758,2025-07-14,2.5878078304231167e-05,672241
3692477582,2025-06-23,1.4473405826720409e-05,672241
3692477582,2025-06-30,1.4473405826720409e-05,672241
3692477582,2025-07-07,1.4473405826720409e-05,672241
3692477582,2025-07-14,1.4473405826720409e-05,672241
3693412504,2025-06-23,0.0,672241
3693412504,2025-06-30,0.0,672241
3693412504,2025-07-07,0.0,672241
3693412504,2025-07-14,0.0,672241
3867746102,2025-06-23,2.53401740337722e-05,672241
3867746102,2025-06-30,2.53401740337722e-05,672241
3867746102,2025-07-07,2.53401740337722e-05,672241
3867746102,2025-07-14,2.53401740337722e-05,672241
3880204628,2025-06-23,1.6662428606650792e-05,672241
3880204628,2025-06-30,1.6662428606650792e-05,672241
3880204628,2025-07-07,1.6662428606650792e-05,672241
3880204628,2025-07-14,1.6662428606650792e-05,672241
3926767355,2025-06-23,2.1273996026138775e-05,672241
3926767355,2025-06-30,2.1273996026138775e-05,672241
3926767355,2025-07-07,2.1273996026138775e-05,672241
3926767355,2025-07-14,2.1273996026138775e-05,672241
4079053893,2025-06-23,3.544981518643908e-05,672241
4079053893,2025-06-30,3.544981518643908e-05,672241
4079053893,2025-07-07,3.544981518643908e-05,672241
4079053893,2025-07-14,3.544981518643908e-05,672241
4166277217,2025-06-23,3.363202995387837e-05,672241
4166277217,2025-06-30,3.363202995387837e-05,672241
4166277217,2025-07-07,3.363202995387837e-05,672241
4166277217,2025-07-14,3.363202995387837e-05,672241
4203509252,2025-06-23,3.642285810201429e-05,672241
4203509252,2025-06-30,3.642285810201429e-05,672241
4203509252,2025-07-07,3.642285810201429e-05,672241
4203509252,2025-07-14,3.642285810201429e-05,672241
4233243369,2025-06-23,2.5254306819988415e-05,672241
4233243369,2025-06-30,2.5254306819988415e-05,672241
4233243369,2025-07-07,2.5254306819988415e-05,672241
4233243369,2025-07-14,2.5254306819988415e-05,672241
4244979510,2025-06-23,2.297931678185705e-05,672241
4244979510,2025-06-30,2.297931678185705e-05,672241
4244979510,2025-07-07,2.297931678185705e-05,672241
4244979510,2025-07-14,2.297931678185705e-05,672241
4293110694,2025-06-23,9.074735316971783e-06,672241
4293110694,2025-06-30,9.074735316971783e-06,672241
4293110694,2025-07-07,9.074735316971783e-06,672241
4293110694,2025-07-14,9.074735316971783e-06,672241
4299736790,2025-06-23,1.20802505989559e-05,672241
4299736790,2025-06-30,1.20802505989559e-05,672241
4299736790,2025-07-07,1.20802505989559e-05,672241
4299736790,2025-07-14,1.20802505989559e-05,672241
4299740219,2025-06-23,4.582726978696883e-05,672241
4299740219,2025-06-30,0.00017240502347704023,672241
4299740219,2025-07-07,0.00017240502347704023,672241
4299740219,2025-07-14,0.00017240502347704023,672241
4391268112,2025-06-23,2.367774141021073e-05,672241
4391268112,2025-06-30,2.367774141021073e-05,672241
4391268112,2025-07-07,2.367774141021073e-05,672241
4391268112,2025-07-14,2.367774141021073e-05,672241
4396560443,2025-06-23,2.301623680978082e-05,672241
4396560443,2025-06-30,2.301623680978082e-05,672241
4396560443,2025-07-07,2.301623680978082e-05,672241
4396560443,2025-07-14,2.301623680978082e-05,672241
4475480724,2025-06-23,3.0383915145648643e-05,672241
4475480724,2025-06-30,3.0383915145648643e-05,672241
4475480724,2025-07-07,3.0383915145648643e-05,672241
4475480724,2025-07-14,3.0383915145648643e-05,672241
4475481627,2025-06-23,2.2336593247018754e-05,672241
4475481627,2025-06-30,2.2336593247018754e-05,672241
4475481627,2025-07-07,2.2336593247018754e-05,672241
4475481627,2025-07-14,2.2336593247018754e-05,672241
4475482043,2025-06-23,1.20802505989559e-05,672241
4475482043,2025-06-30,1.20802505989559e-05,672241
4475482043,2025-07-07,1.20802505989559e-05,672241
4475482043,2025-07-14,1.20802505989559e-05,672241
4486038235,2025-06-23,2.8094698791392148e-05,672241
4486038235,2025-06-30,2.8094698791392148e-05,672241
4486038235,2025-07-07,2.8094698791392148e-05,672241
4486038235,2025-07-14,2.8094698791392148e-05,672241
4486038328,2025-06-23,2.252460762974806e-05,672241
4486038328,2025-06-30,2.252460762974806e-05,672241
4486038328,2025-07-07,2.252460762974806e-05,672241
4486038328,2025-07-14,2.252460762974806e-05,672241
4486038387,2025-06-23,2.318549741175957e-05,672241
4486038387,2025-06-30,2.318549741175957e-05,672241
4486038387,2025-07-07,2.318549741175957e-05,672241
4486038387,2025-07-14,2.318549741175957e-05,672241
4636511797,2025-06-23,2.5146204279735684e-05,672241
4636511797,2025-06-30,2.5146204279735684e-05,672241
4636511797,2025-07-07,2.5146204279735684e-05,672241
4636511797,2025-07-14,2.5146204279735684e-05,672241
4709870548,2025-06-23,1.777724173734896e-05,672241
4709870548,2025-06-30,1.777724173734896e-05,672241
4709870548,2025-07-07,1.777724173734896e-05,672241
4709870548,2025-07-14,1.777724173734896e-05,672241
4723833696,2025-06-23,0.0,672241
4723833696,2025-06-30,0.0,672241
4723833696,2025-07-07,9.100320312427357e-05,672241
4723833696,2025-07-14,9.100320312427357e-05,672241
4723910471,2025-06-23,4.582967085298151e-05,672241
4723910471,2025-06-30,4.582967085298151e-05,672241
4723910471,2025-07-07,4.582967085298151e-05,672241
4723910471,2025-07-14,4.582967085298151e-05,672241
4723938440,2025-06-23,0.0003150351985823363,672241
4723938440,2025-06-30,0.026868615299463272,672241
4723938440,2025-07-07,0.0003847475745715201,672241
4723938440,2025-07-14,0.0003150351985823363,672241
4724133655,2025-06-23,0.00015781466208864003,672241
4724133655,2025-06-30,0.0013568608555942774,672241
4724133655,2025-07-07,0.00015781466208864003,672241
4724133655,2025-07-14,0.00015781466208864003,672241
4727839041,2025-06-23,9.074735316971783e-06,672241
4727839041,2025-06-30,9.074735316971783e-06,672241
4727839041,2025-07-07,9.074735316971783e-06,672241
4727839041,2025-07-14,9.074735316971783e-06,672241
4844412140,2025-06-23,9.074735316971783e-06,672241
4844412140,2025-06-30,9.074735316971783e-06,672241
4844412140,2025-07-07,9.074735316971783e-06,672241
4844412140,2025-07-14,9.074735316971783e-06,672241
4861004995,2025-06-23,0.0,672241
4861004995,2025-06-30,0.0,672241
4861004995,2025-07-07,0.0,672241
4861004995,2025-07-14,0.0,672241
4867304145,2025-06-23,0.0,672241
4867304145,2025-06-30,0.0,672241
4867304145,2025-07-07,0.0,672241
4867304145,2025-07-14,0.0,672241
5982960035,2025-06-23,0.0012388798641040921,672241
5982960035,2025-06-30,0.00019189495651517063,672241
5982960035,2025-07-07,7.932276639621705e-05,672241
5982960035,2025-07-14,7.932276639621705e-05,672241
5996489657,2025-06-23,1.20802505989559e-05,672241
5996489657,2025-06-30,1.20802505989559e-05,672241
5996489657,2025-07-07,1.20802505989559e-05,672241
5996489657,2025-07-14,1.20802505989559e-05,672241
5996490387,2025-06-23,3.1698473321739584e-05,672241
5996490387,2025-06-30,1.9528040866134688e-05,672241
5996490387,2025-07-07,3.1698473321739584e-05,672241
5996490387,2025-07-14,3.1698473321739584e-05,672241
5996537271,2025-06-23,2.6918734874925576e-05,672241
5996537271,2025-06-30,2.6918734874925576e-05,672241
5996537271,2025-07-07,2.6918734874925576e-05,672241
5996537271,2025-07-14,2.6918734874925576e-05,672241
5996540711,2025-06-23,7.056100002955645e-05,672241
5996540711,2025-06-30,7.056100002955645e-05,672241
5996540711,2025-07-07,7.056100002955645e-05,672241
5996540711,2025-07-14,7.056100002955645e-05,672241
5996552646,2025-06-23,0.0002314247831236571,672241
5996552646,2025-06-30,0.0005347467958927155,672241
5996552646,2025-07-07,0.0,672241
5996552646,2025-07-14,0.0,672241
5996815882,2025-06-23,2.4206074158428237e-05,672241
5996815882,2025-06-30,2.4206074158428237e-05,672241
5996815882,2025-07-07,2.4206074158428237e-05,672241
5996815882,2025-07-14,2.4206074158428237e-05,672241
5996820047,2025-06-23,3.518441371852532e-05,672241
5996820047,2025-06-30,3.518441371852532e-05,672241
5996820047,2025-07-07,1.1005753549397923e-05,672241
5996820047,2025-07-14,3.518441371852532e-05,672241
5996899120,2025-06-23,1.5851674106670544e-05,672241
5996899120,2025-06-30,1.5851674106670544e-05,672241
5996899120,2025-07-07,1.5851674106670544e-05,672241
5996899120,2025-07-14,1.5851674106670544e-05,672241
5996932035,2025-06-23,1.20802505989559e-05,672241
5996932035,2025-06-30,1.20802505989559e-05,672241
5996932035,2025-07-07,1.20802505989559e-05,672241
5996932035,2025-07-14,1.20802505989559e-05,672241
5996937634,2025-06-23,2.904339271481149e-05,672241
5996937634,2025-06-30,2.904339271481149e-05,672241
5996937634,2025-07-07,0.00014484008715953678,672241
5996937634,2025-07-14,2.904339271481149e-05,672241
5996941129,2025-06-23,2.3677892386331223e-05,672241
5996941129,2025-06-30,2.3677892386331223e-05,672241
5996941129,2025-07-07,2.3677892386331223e-05,672241
5996941129,2025-07-14,2.3677892386331223e-05,672241
7405700714,2025-06-23,5.3847361414227635e-05,672241
7405700714,2025-06-30,5.3847361414227635e-05,672241
7405700714,2025-07-07,5.3847361414227635e-05,672241
7405700714,2025-07-14,5.3847361414227635e-05,672241
9629394497,2025-06-23,8.917280501918867e-05,672241
9629394497,2025-06-30,8.917280501918867e-05,672241
9629394497,2025-07-07,8.917280501918867e-05,672241
9629394497,2025-07-14,8.917280501918867e-05,672241
15766844963,2025-06-23,7.244820153573528e-05,672241
15766844963,2025-06-30,7.244820153573528e-05,672241
15766844963,2025-07-07,7.244820153573528e-05,672241
15766844963,2025-07-14,7.244820153573528e-05,672241
20377431146,2025-06-23,2.041169864241965e-05,672241
20377431146,2025-06-30,2.041169864241965e-05,672241
20377431146,2025-07-07,2.041169864241965e-05,672241
20377431146,2025-07-14,2.041169864241965e-05,672241
24738070995,2025-06-23,3.1206029234454036e-05,672241
24738070995,2025-06-30,3.1206029234454036e-05,672241
24738070995,2025-07-07,3.1206029234454036e-05,672241
24738070995,2025-07-14,7.955377441248856e-06,672241
24738579136,2025-06-23,2.815469997585751e-05,672241
24738579136,2025-06-30,2.815469997585751e-05,672241
24738579136,2025-07-07,2.815469997585751e-05,672241
24738579136,2025-07-14,2.815469997585751e-05,672241
25223257610,2025-06-23,2.5959672711906023e-05,672241
25223257610,2025-06-30,2.5959672711906023e-05,672241
25223257610,2025-07-07,2.5959672711906023e-05,672241
25223257610,2025-07-14,2.5959672711906023e-05,672241
25223743696,2025-06-23,3.218033816665411e-05,672241
25223743696,2025-06-30,3.218033816665411e-05,672241
25223743696,2025-07-07,3.218033816665411e-05,672241
25223743696,2025-07-14,3.218033816665411e-05,672241
25223744190,2025-06-23,1.7060316167771816e-05,672241
25223744190,2025-06-30,1.7060316167771816e-05,672241
25223744190,2025-07-07,1.7060316167771816e-05,672241
25223744190,2025-07-14,1.7060316167771816e-05,672241
25671218131,2025-06-23,3.423704038141295e-05,672241
25671218131,2025-06-30,3.423704038141295e-05,672241
25671218131,2025-07-07,3.423704038141295e-05,672241
25671218131,2025-07-14,3.423704038141295e-05,672241
25671218642,2025-06-23,6.131136615294963e-05,672241
25671218642,2025-06-30,6.131136615294963e-05,672241
25671218642,2025-07-07,6.131136615294963e-05,672241
25671218642,2025-07-14,6.131136615294963e-05,672241
27095798175,2025-06-23,3.173706863890402e-05,672241
27095798175,2025-06-30,3.173706863890402e-05,672241
27095798175,2025-07-07,3.173706863890402e-05,672241
27095798175,2025-07-14,3.173706863890402e-05,672241
27095801676,2025-06-23,3.0178494853316806e-05,672241
27095801676,2025-06-30,3.0178494853316806e-05,672241
27095801676,2025-07-07,3.0178494853316806e-05,672241
27095801676,2025-07-14,3.0178494853316806e-05,672241
27095803613,2025-06-23,4.1657771362224594e-05,672241
27095803613,2025-06-30,4.1657771362224594e-05,672241
27095803613,2025-07-07,4.1657771362224594e-05,672241
27095803613,2025-07-14,4.1657771362224594e-05,672241
27095804199,2025-06-23,3.580658449209295e-05,672241
27095804199,2025-06-30,1.9694318325491622e-05,672241
27095804199,2025-07-07,1.9694318325491622e-05,672241
27095804199,2025-07-14,3.580658449209295e-05,672241
27095805681,2025-06-23,5.555781172006391e-05,672241
27095805681,2025-06-30,5.555781172006391e-05,672241
27095805681,2025-07-07,5.555781172006391e-05,672241
27095805681,2025-07-14,5.555781172006391e-05,672241
27095807110,2025-06-23,5.6400749599561095e-05,672241
27095807110,2025-06-30,5.6400749599561095e-05,672241
27095807110,2025-07-07,5.6400749599561095e-05,672241
27095807110,2025-07-14,5.6400749599561095e-05,672241
27095807671,2025-06-23,6.208939157659188e-05,672241
27095807671,2025-06-30,6.208939157659188e-05,672241
27095807671,2025-07-07,6.208939157659188e-05,672241
27095807671,2025-07-14,6.208939157659188e-05,672241
27095808173,2025-06-23,2.7044765374739654e-05,672241
27095808173,2025-06-30,2.7044765374739654e-05,672241
27095808173,2025-07-07,2.7044765374739654e-05,672241
27095808173,2025-07-14,2.7044765374739654e-05,672241
27095808692,2025-06-23,3.4925735235447064e-05,672241
27095808692,2025-06-30,3.4925735235447064e-05,672241
27095808692,2025-07-07,3.4925735235447064e-05,672241
27095808692,2025-07-14,3.4925735235447064e-05,672241
27095809660,2025-06-23,3.59558907803148e-05,672241
27095809660,2025-06-30,3.59558907803148e-05,672241
27095809660,2025-07-07,3.59558907803148e-05,672241
27095809660,2025-07-14,3.59558907803148e-05,672241
27095810173,2025-06-23,3.634333916124888e-05,672241
27095810173,2025-06-30,3.634333916124888e-05,672241
27095810173,2025-07-07,3.634333916124888e-05,672241
27095810173,2025-07-14,2.682060767256189e-05,672241
27095810673,2025-06-23,0.00016937170585151762,672241
27095810673,2025-06-30,0.0,672241
27095810673,2025-07-07,0.0,672241
27095810673,2025-07-14,0.0,672241
27095811177,2025-06-23,3.249391374993138e-05,672241
27095811177,2025-06-30,3.249391374993138e-05,672241
27095811177,2025-07-07,3.249391374993138e-05,672241
27095811177,2025-07-14,3.249391374993138e-05,672241
27095812646,2025-06-23,3.635507164290175e-05,672241
27095812646,2025-06-30,3.635507164290175e-05,672241
27095812646,2025-07-07,3.635507164290175e-05,672241
27095812646,2025-07-14,3.635507164290175e-05,672241
27095813697,2025-06-23,3.0158098525134847e-05,672241
27095813697,2025-06-30,3.0158098525134847e-05,672241
27095813697,2025-07-07,3.0158098525134847e-05,672241
27095813697,2025-07-14,3.0158098525134847e-05,672241
27095814149,2025-06-23,4.328412251197733e-05,672241
27095814149,2025-06-30,4.328412251197733e-05,672241
27095814149,2025-07-07,4.328412251197733e-05,672241
27095814149,2025-07-14,4.328412251197733e-05,672241
27878669323,2025-06-23,9.655612666392699e-05,672241
27878669323,2025-06-30,9.655612666392699e-05,672241
27878669323,2025-07-07,9.655612666392699e-05,672241
27878669323,2025-07-14,9.655612666392699e-05,672241
27878726372,2025-06-23,0.00010428120731376112,672241
27878726372,2025-06-30,0.00010428120731376112,672241
27878726372,2025-07-07,0.00010428120731376112,672241
27878726372,2025-07-14,0.00010428120731376112,672241
28809186837,2025-06-23,4.40675976278726e-05,672241
28809186837,2025-06-30,4.40675976278726e-05,672241
28809186837,2025-07-07,4.40675976278726e-05,672241
28809186837,2025-07-14,4.40675976278726e-05,672241
28809187395,2025-06-23,3.0282206353149377e-05,672241
28809187395,2025-06-30,3.0282206353149377e-05,672241
28809187395,2025-07-07,3.0282206353149377e-05,672241
28809187395,2025-07-14,3.0282206353149377e-05,672241
28809187852,2025-06-23,2.2113566956249997e-05,672241
28809187852,2025-06-30,2.2113566956249997e-05,672241
28809187852,2025-07-07,0.0007155537605285645,672241
28809187852,2025-07-14,2.2113566956249997e-05,672241
28809207396,2025-06-23,2.6944739147438668e-05,672241
28809207396,2025-06-30,2.6944739147438668e-05,672241
28809207396,2025-07-07,0.00036022457061335444,672241
28809207396,2025-07-14,2.6944739147438668e-05,672241
28809212359,2025-06-23,3.590157939470373e-05,672241
28809212359,2025-06-30,3.590157939470373e-05,672241
28809212359,2025-07-07,3.590157939470373e-05,672241
28809212359,2025-07-14,3.590157939470373e-05,672241
28809285342,2025-06-23,3.552689668140374e-05,672241
28809285342,2025-06-30,3.552689668140374e-05,672241
28809285342,2025-07-07,0.006866338662803173,672241
28809285342,2025-07-14,3.552689668140374e-05,672241
28809472364,2025-06-23,2.53401740337722e-05,672241
28809472364,2025-06-30,2.53401740337722e-05,672241
28809472364,2025-07-07,2.53401740337722e-05,672241
28809472364,2025-07-14,2.53401740337722e-05,672241
28809487326,2025-06-23,2.4153738195309415e-05,672241
28809487326,2025-06-30,2.4153738195309415e-05,672241
28809487326,2025-07-07,2.4153738195309415e-05,672241
28809487326,2025-07-14,2.4153738195309415e-05,672241
28809487836,2025-06-23,1.7769791156752035e-05,672241
28809487836,2025-06-30,1.7769791156752035e-05,672241
28809487836,2025-07-07,1.7769791156752035e-05,672241
28809487836,2025-07-14,1.7769791156752035e-05,672241
28809488890,2025-06-23,1.985839662665967e-05,672241
28809488890,2025-06-30,1.985839662665967e-05,672241
28809488890,2025-07-07,1.985839662665967e-05,672241
28809488890,2025-07-14,1.985839662665967e-05,672241
28809489369,2025-06-23,4.836411608266644e-05,672241
28809489369,2025-06-30,4.836411608266644e-05,672241
28809489369,2025-07-07,4.836411608266644e-05,672241
28809489369,2025-07-14,4.836411608266644e-05,672241
28809490329,2025-06-23,2.8882974220323376e-05,672241
28809490329,2025-06-30,2.8882974220323376e-05,672241
28809490329,2025-07-07,2.8882974220323376e-05,672241
28809490329,2025-07-14,2.8882974220323376e-05,672241
30181290347,2025-06-23,1.647781755309552e-05,672241
30181290347,2025-06-30,1.647781755309552e-05,672241
30181290347,2025-07-07,1.647781755309552e-05,672241
30181290347,2025-07-14,1.647781755309552e-05,672241
30182210325,2025-06-23,1.2474281902541406e-05,672241
30182210325,2025-06-30,1.2474281902541406e-05,672241
30182210325,2025-07-07,1.2474281902541406e-05,672241
30182210325,2025-07-14,1.2474281902541406e-05,672241
30227761388,2025-06-23,1.415735823684372e-05,672241
30227761388,2025-06-30,1.415735823684372e-05,672241
30227761388,2025-07-07,1.415735823684372e-05,672241
30227761388,2025-07-14,1.415735823684372e-05,672241
30227761828,2025-06-23,3.177910912199877e-05,672241
30227761828,2025-06-30,3.177910912199877e-05,672241
30227761828,2025-07-07,3.177910912199877e-05,672241
30227761828,2025-07-14,3.177910912199877e-05,672241
30227763865,2025-06-23,4.1167968447552994e-05,672241
30227763865,2025-06-30,4.1167968447552994e-05,672241
30227763865,2025-07-07,0.00043883611215278506,672241
30227763865,2025-07-14,4.1167968447552994e-05,672241
30227764388,2025-06-23,2.53401740337722e-05,672241
30227764388,2025-06-30,2.53401740337722e-05,672241
30227764388,2025-07-07,2.53401740337722e-05,672241
30227764388,2025-07-14,2.53401740337722e-05,672241
30227765347,2025-06-23,1.9087625332758762e-05,672241
30227765347,2025-06-30,1.9087625332758762e-05,672241
30227765347,2025-07-07,1.9087625332758762e-05,672241
30227765347,2025-07-14,1.9087625332758762e-05,672241
30227766812,2025-06-23,3.1245032005244866e-05,672241
30227766812,2025-06-30,3.1245032005244866e-05,672241
30227766812,2025-07-07,3.1245032005244866e-05,672241
30227766812,2025-07-14,3.1245032005244866e-05,672241
30227767831,2025-06-23,2.5006675059557892e-05,672241
30227767831,2025-06-30,2.5006675059557892e-05,672241
30227767831,2025-07-07,2.5006675059557892e-05,672241
30227767831,2025-07-14,2.5006675059557892e-05,672241
30227768349,2025-06-23,4.6665714762639254e-05,672241
30227768349,2025-06-30,4.6665714762639254e-05,672241
30227768349,2025-07-07,4.6665714762639254e-05,672241
30227768349,2025-07-14,4.6665714762639254e-05,672241
30227768888,2025-06-23,2.7762904210248962e-05,672241
30227768888,2025-06-30,2.7762904210248962e-05,672241
30227768888,2025-07-07,2.7762904210248962e-05,672241
30227768888,2025-07-14,2.7762904210248962e-05,672241
30227769326,2025-06-23,4.099528450751677e-05,672241
30227769326,2025-06-30,4.099528450751677e-05,672241
30227769326,2025-07-07,4.099528450751677e-05,672241
30227769326,2025-07-14,4.099528450751677e-05,672241
30227769849,2025-06-23,2.6768349925987422e-05,672241
30227769849,2025-06-30,2.6768349925987422e-05,672241
30227769849,2025-07-07,2.6768349925987422e-05,672241
30227769849,2025-07-14,2.6768349925987422e-05,672241
30323747828,2025-06-23,2.386473170190584e-05,672241
30323747828,2025-06-30,2.386473170190584e-05,672241
30323747828,2025-07-07,2.386473170190584e-05,672241
30323747828,2025-07-14,2.386473170190584e-05,672241
30323761316,2025-06-23,2.261125155200716e-05,672241
30323761316,2025-06-30,2.261125155200716e-05,672241
30323761316,2025-07-07,2.261125155200716e-05,672241
30323761316,2025-07-14,2.261125155200716e-05,672241
30323764884,2025-06-23,2.9608459954033606e-05,672241
30323764884,2025-06-30,2.9608459954033606e-05,672241
